,業種1,不等号1,値1,業種2,不等号2,値2,業種3,不等号3,値3,業種4,不等号4,値4,業種5,不等号5,値5,業種6,不等号6,値6
3339,化学,>,-0.0766772687244433,機械,>,-0.130685375433039,金属製品,<=,-0.0600491924457316,パルプ・紙,<=,-0.106568699968806,医薬品,<=,-0.0342992898933121,海運業,>,0.113451983942029
448,化学,>,-0.0719737200928255,非鉄金属,<=,-0.171918537850699,陸運業,>,-0.0762823700560334,不動産業,<=,-0.20024870608514,証券・商品先物取引業,<=,0.0206104837406701,輸送用機器,<=,0.100628333967076
974,電気機器,<=,0.255259349917326,その他金融業,>,0.227489331439702,金属製品,<=,0.104589153035581,その他製品,>,0.027617374996801,輸送用機器,>,0.110899113065002,,,
2641,銀行業,>,0.161214689001839,情報・通信業,<=,0.105307287493488,機械,>,0.210695706108605,パルプ・紙,>,-0.0656591099267531,海運業,<=,0.0552694756866878,鉄鋼,<=,0.3331726391182
3336,化学,>,-0.0766772687244433,機械,>,-0.130685375433039,パルプ・紙,<=,-0.106568699968806,石油・石炭製品,>,-0.0561467203724875,海運業,<=,0.113451983942029,鉄鋼,<=,-0.110403169099208
971,電気機器,<=,0.255259349917326,その他金融業,<=,0.227489331439702,鉱業,<=,0.294719559735567,その他製品,>,0.027617374996801,医薬品,>,0.129736707184046,輸送用機器,>,0.110899113065002
1531,鉱業,>,0.0205654249760152,非鉄金属,<=,-0.202159516097439,卸売業,>,-0.135055894791412,,,,,,,,,
1921,機械,>,0.168743327568865,その他製品,>,0.0277150068753727,その他製品,>,0.107058074721869,小売業,<=,0.0369946381810847,輸送用機器,<=,0.197177708824712,卸売業,>,0.148126703096844
1915,機械,<=,0.168743327568865,その他製品,>,0.0277150068753727,ゴム製品,>,0.0569704528725761,ゴム製品,>,0.317630972340999,,,,,,
2191,その他金融業,>,0.0163281874791631,食料品,<=,0.002132803523126,その他製品,<=,0.0292817258528221,非鉄金属,>,-0.202055372563597,医薬品,>,-0.0102182092978449,陸運業,>,-0.074173781850124
3378,建設業,>,0.0632383765518675,電気機器,>,-0.284130106354297,電気機器,>,0.024000241094545,非鉄金属,>,-0.232297375083226,陸運業,<=,-0.0773662091776424,輸送用機器,<=,0.179151565305342
1560,情報・通信業,>,-0.0814502266649401,保険業,>,0.268845043829301,金属製品,<=,0.099739591261741,その他製品,>,0.0694519187202233,非鉄金属,>,-0.202159516097439,非鉄金属,>,0.232972545776686
3405,空運業,>,-0.0694593351305161,銀行業,>,0.499500320266779,化学,<=,0.262496959238738,不動産業,>,0.159766574209286,輸送用機器,>,0.179151565305342,卸売業,>,0.314599827099442
2601,その他製品,>,0.0277150068753727,精密機器,>,0.178919377204465,陸運業,>,-0.0744881044260194,ゴム製品,<=,0.0048594133242199,輸送用機器,<=,0.171240189038653,卸売業,>,-0.134522635726309
1890,空運業,>,-0.131597912913784,機械,>,-0.264774172724883,その他製品,<=,0.0277150068753727,パルプ・紙,<=,-0.0505831459200214,パルプ・紙,<=,-0.210676766816728,繊維製品,<=,-0.0629397589599837
3401,空運業,>,-0.0694593351305161,建設業,<=,0.120737344041767,不動産業,>,0.159766574209286,証券・商品先物取引業,>,0.291481325615965,輸送用機器,>,0.179151565305342,卸売業,<=,0.314599827099442
1557,情報・通信業,>,-0.0814502266649401,その他製品,>,0.0694519187202233,その他製品,>,0.210531520169679,非鉄金属,>,-0.202159516097439,非鉄金属,<=,0.232972545776686,精密機器,>,0.111001390318622
2606,陸運業,>,-0.0744881044260194,証券・商品先物取引業,<=,0.220351008436137,輸送用機器,>,0.171240189038653,輸送用機器,>,0.267554615132435,卸売業,>,-0.134522635726309,卸売業,<=,0.156499630175629
999,電気機器,<=,0.204094802943063,電気機器,<=,-0.0496668358401414,水産・農林業,>,-0.0087885568803066,非鉄金属,<=,-0.175752672701839,石油・石炭製品,>,-0.115330064374116,陸運業,<=,-0.0787036488154831
2608,水産・農林業,<=,0.0002482139642444,精密機器,<=,0.243639709083794,陸運業,>,-0.0744881044260194,証券・商品先物取引業,>,0.220351008436137,輸送用機器,>,0.171240189038653,卸売業,>,-0.134522635726309
3395,食料品,>,-0.0729666815757191,陸運業,<=,-0.0812584214276919,不動産業,<=,0.159766574209286,鉄鋼,<=,0.196368629374964,輸送用機器,>,0.179151565305342,,,
3394,食料品,<=,-0.0729666815757191,不動産業,<=,0.159766574209286,輸送用機器,>,0.179151565305342,,,,,,,,,
1319,金属製品,<=,0.0483779154699517,鉱業,>,0.225138327201716,パルプ・紙,>,-0.104551577036705,鉄鋼,>,-0.0971345826459658,輸送用機器,>,-0.0788103784536227,卸売業,<=,0.163116978093684
1905,その他金融業,<=,0.103180359215518,機械,<=,0.168743327568865,その他製品,>,0.0277150068753727,その他製品,<=,0.0485663611094617,ゴム製品,<=,0.0569704528725761,バリュー,<=,-1.1
1908,建設業,<=,0.0129731183203905,その他金融業,>,0.103180359215518,機械,<=,0.168743327568865,その他製品,>,0.0277150068753727,ゴム製品,<=,0.0569704528725761,,,
420,化学,<=,0.042599436918439,電気機器,>,0.187787005602527,その他製品,>,0.0277150068753727,サービス業,<=,0.0646108656624536,輸送用機器,<=,0.110899113065002,,,
1909,建設業,>,0.0129731183203905,その他金融業,>,0.103180359215518,機械,<=,0.168743327568865,金属製品,<=,0.0138466956359758,その他製品,>,0.0277150068753727,ゴム製品,<=,0.0569704528725761
423,情報・通信業,>,0.179160211391768,電気機器,>,0.187787005602527,その他製品,>,0.0277150068753727,不動産業,<=,-0.00686373017645185,サービス業,>,0.0646108656624536,輸送用機器,<=,0.110899113065002
1481,建設業,<=,0.0976406942775241,食料品,<=,-0.0654268507301499,金属製品,>,0.0270134013489403,金属製品,>,0.06338691417757,非鉄金属,<=,0.254873080456285,非鉄金属,>,-0.202055372563597
2168,非鉄金属,<=,-0.202055372563597,卸売業,<=,-0.557090002034725,,,,,,,,,,,,
1348,化学,<=,-0.0761023671325663,保険業,<=,-0.173411950932128,パルプ・紙,<=,-0.0650432213661238,不動産業,>,-0.1304546245054,,,,,,
2991,電気・ガス業,>,-0.102720327520449,金属製品,<=,-0.135721161659457,鉱業,<=,0.0434532051976046,その他製品,<=,-0.0396531797156601,海運業,>,-0.103024615604347,卸売業,<=,-0.122827539213354
2821,機械,>,0.259597196968277,金属製品,>,0.0556684660737402,海運業,<=,0.196843495564551,輸送用機器,<=,0.110698760821672,,,,,,
711,電気・ガス業,>,-0.0899426550730352,金属製品,<=,0.0634234327156517,石油・石炭製品,>,0.145235881114708,繊維製品,<=,-0.0563374884362975,,,,,,
2822,空運業,<=,-0.0568842055872785,電気・ガス業,<=,-0.0472780268670445,石油・石炭製品,<=,-0.0778470573811904,海運業,<=,0.196843495564551,輸送用機器,>,0.110698760821672,,,
838,空運業,<=,-0.069976292640472,電気機器,<=,-0.0493454732460848,陸運業,<=,-0.0831217401454228,小売業,>,-0.142932412677653,不動産業,<=,-0.214647990223894,卸売業,>,-0.19673247021773
2997,電気・ガス業,>,-0.102720327520449,パルプ・紙,<=,-0.0829432825473058,石油・石炭製品,<=,-0.110294450974795,鉄鋼,<=,0.0615118669799296,繊維製品,<=,-0.189210051797716,卸売業,>,-0.122827539213354
719,電気機器,<=,0.228890878355763,電気・ガス業,>,-0.0899426550730352,金属製品,>,0.0634234327156517,非鉄金属,<=,0.140025897666864,パルプ・紙,<=,-0.0935201868686334,,,
2996,電気・ガス業,>,-0.102720327520449,鉱業,>,0.0434532051976046,卸売業,<=,-0.122827539213354,サイズ,>,-0.045,,,,,,
2129,非鉄金属,>,0.25118536078443,石油・石炭製品,>,0.0965383206571976,不動産業,<=,0.677885070817788,ゴム製品,>,0.0355362393909283,サービス業,>,0.136601739650123,卸売業,>,0.308534348553289
2060,化学,<=,-0.0629155352392859,化学,<=,-0.13274899475528,その他製品,>,-0.0814310453847143,非鉄金属,>,-0.245738013856973,パルプ・紙,<=,-0.0515537834991261,陸運業,<=,-0.0778377622204374
1383,情報・通信業,>,-0.0805275061583264,その他金融業,<=,0.0558199512046638,パルプ・紙,>,-0.0650432213661238,医薬品,<=,-0.0881376268282879,精密機器,>,0.081221493497557,輸送用機器,>,0.0850093850736629
1375,保険業,>,0.409223747044767,パルプ・紙,>,-0.0650432213661238,精密機器,<=,0.081221493497557,サービス業,>,0.0233102056915461,,,,,,
2990,電気・ガス業,>,-0.102720327520449,電気・ガス業,>,0.0788839610419244,金属製品,>,-0.036960573604772,鉱業,<=,0.0434532051976046,海運業,<=,-0.103024615604347,卸売業,<=,-0.122827539213354
726,電気機器,>,0.228890878355763,電気・ガス業,>,-0.0899426550730352,金属製品,>,0.0634234327156517,繊維製品,<=,0.141995369071536,,,,,,
2985,化学,>,0.0392411592294639,電気・ガス業,<=,-0.102720327520449,機械,<=,0.0853454819253003,鉱業,>,0.169748812273409,サービス業,>,-0.108478437422264,,,
1377,パルプ・紙,>,-0.0650432213661238,パルプ・紙,>,-0.0228615712486679,精密機器,>,0.081221493497557,輸送用機器,<=,0.0850093850736629,サイズ,<=,-0.95,,,
730,電気機器,<=,-0.284130106354297,金属製品,<=,-0.401585497492462,陸運業,<=,-0.0858937152443136,,,,,,,,,
830,電気・ガス業,>,-0.102720327520449,食料品,>,0.0974865491874378,鉱業,>,0.316262977774563,医薬品,<=,0.125186998468156,鉄鋼,>,0.462295055017821,,,
2979,化学,<=,0.0392411592294639,電気・ガス業,<=,-0.102720327520449,パルプ・紙,<=,-0.0536402648788809,海運業,<=,-0.0285784844457508,サービス業,>,-0.108478437422264,卸売業,>,0.0302871657907038
3004,建設業,>,0.0369872490517029,電気・ガス業,>,-0.102720327520449,パルプ・紙,<=,-0.0829432825473058,陸運業,>,-0.091617382450757,鉄鋼,>,0.0615118669799296,卸売業,>,-0.122827539213354
2818,化学,<=,-0.00306608210004865,機械,<=,0.259597196968277,金属製品,>,0.0556684660737402,非鉄金属,>,0.0380621605214788,海運業,<=,0.196843495564551,輸送用機器,<=,0.110698760821672
1427,電気機器,>,0.279920016890606,食料品,<=,0.132981222776979,非鉄金属,>,0.220574800451287,石油・石炭製品,>,0.0676542036494781,ゴム製品,>,0.17639154444374,輸送用機器,>,0.135141865396086
2055,化学,<=,-0.0629155352392859,電気・ガス業,<=,-0.0853045987171185,その他金融業,>,-0.189780068728522,非鉄金属,<=,-0.245738013856973,陸運業,<=,-0.0778377622204374,ゴム製品,>,-0.368950257975219
2051,電気・ガス業,<=,-0.0918311599191157,機械,>,0.171992254923065,金属製品,>,0.100866424875487,陸運業,>,-0.0858937152443136,海運業,>,0.193421929002834,,,
3032,電気・ガス業,>,-0.0961290777522602,食料品,<=,0.0547335071876991,非鉄金属,>,-0.243927538194289,精密機器,<=,-0.119239332462788,小売業,<=,-0.144027475790105,サービス業,<=,-0.169274523175191
685,建設業,<=,-0.104178020167605,電気・ガス業,>,-0.00250811190739375,陸運業,>,-0.0858937152443136,証券・商品先物取引業,<=,-0.0074607949025032,海運業,>,0.191948175481815,繊維製品,>,-0.0630527553059079
3030,電気・ガス業,<=,-0.0961290777522602,石油・石炭製品,>,0.274304409423743,陸運業,>,-0.0800024904721394,鉄鋼,>,0.342385003699155,輸送用機器,>,0.100835031104087,,,
2810,建設業,>,-0.0217679766179135,金属製品,<=,0.0556684660737402,陸運業,<=,-0.0793882545367185,海運業,<=,0.196843495564551,輸送用機器,<=,0.110698760821672,卸売業,<=,-0.190523113882771
3025,電気・ガス業,<=,-0.0961290777522602,その他製品,<=,0.0354157260951537,石油・石炭製品,<=,0.274304409423743,精密機器,<=,0.0809794544563544,陸運業,>,-0.0800024904721394,輸送用機器,>,0.100835031104087
692,電気機器,>,0.259186244391551,陸運業,>,-0.0858937152443136,証券・商品先物取引業,>,-0.0074607949025032,海運業,>,0.179708129420848,繊維製品,>,-0.0630527553059079,マーケット,<=,-0.35
1429,食料品,>,0.132981222776979,鉱業,>,0.316262977774563,非鉄金属,>,0.220574800451287,石油・石炭製品,>,0.0676542036494781,輸送用機器,>,0.135141865396086,,,
3022,電気・ガス業,<=,-0.0961290777522602,その他金融業,<=,0.0047073627106334,陸運業,>,-0.0800024904721394,不動産業,>,0.109846872498349,輸送用機器,<=,0.100835031104087,サイズ,>,-1.145
3017,電気・ガス業,<=,-0.0961290777522602,医薬品,>,-0.131923511404644,陸運業,<=,-0.0800024904721394,輸送用機器,<=,0.015368742643632,倉庫・運輸関連業,>,-0.0685422692640203,,,
845,非鉄金属,<=,-0.177609134835254,医薬品,<=,-0.156165358777376,陸運業,>,-0.0831217401454228,ゴム製品,<=,-0.131637839193567,繊維製品,<=,-0.0593619012148384,,,
699,電気機器,<=,0.125677177613187,電気・ガス業,<=,-0.0899426550730352,鉱業,<=,-0.154323768305561,その他製品,>,0.0001806168743677,,,,,,
3016,電気・ガス業,<=,-0.0961290777522602,ガラス・土石製品,>,0.024457977689307,医薬品,>,-0.131923511404644,陸運業,<=,-0.0800024904721394,輸送用機器,<=,0.015368742643632,倉庫・運輸関連業,<=,-0.0685422692640203
701,電気機器,>,0.125677177613187,電気・ガス業,<=,-0.0899426550730352,陸運業,<=,-0.112429973030076,小売業,<=,-0.0108854406106605,,,,,,
2131,建設業,<=,-0.136207218822422,金属製品,<=,-0.393717865085806,パルプ・紙,<=,-0.0874662962495571,石油・石炭製品,<=,0.0341038573646227,海運業,<=,-0.295377687920067,繊維製品,<=,-0.0818059267101952
3014,電気・ガス業,<=,-0.0961290777522602,石油・石炭製品,>,-0.32160404387798,医薬品,<=,-0.131923511404644,陸運業,<=,-0.0800024904721394,輸送用機器,<=,0.015368742643632,,,
704,電気機器,>,0.125677177613187,電気機器,<=,0.131181287504482,電気・ガス業,<=,-0.0899426550730352,保険業,<=,0.0793559737288046,小売業,>,-0.0108854406106605,,,
1421,鉱業,>,0.194417678376599,その他製品,<=,0.106506854044542,非鉄金属,>,0.220574800451287,石油・石炭製品,<=,0.0676542036494781,鉄鋼,>,0.273112217843928,,,
2118,電気・ガス業,<=,-0.0522258343497218,非鉄金属,>,0.25118536078443,ゴム製品,<=,0.0355362393909283,,,,,,,,,
565,化学,>,-0.127281276064514,食料品,>,-0.092617259433336,非鉄金属,>,-0.194418709439306,陸運業,<=,-0.082233615029021,海運業,<=,-0.187854364222141,繊維製品,<=,-0.0534387681934351
2923,建設業,>,0.0445694489199558,非鉄金属,<=,0.181279766040628,パルプ・紙,>,-0.0874662962495571,鉄鋼,>,0.241706692988842,鉄鋼,<=,0.246739166441754,バリュー,<=,1.155
2091,非鉄金属,>,0.181962007711464,陸運業,>,-0.0778377622204374,小売業,<=,0.213369015711673,輸送用機器,>,0.167102380725825,繊維製品,>,0.280464761917616,,,
2855,情報・通信業,>,-0.0533399185261186,非鉄金属,<=,-0.228113761558048,パルプ・紙,<=,-0.0719005636704485,精密機器,<=,-0.119287875680672,倉庫・運輸関連業,>,-0.317480747113841,,,
2856,機械,<=,-0.111200655043319,非鉄金属,>,-0.228113761558048,パルプ・紙,<=,-0.0719005636704485,精密機器,<=,-0.119287875680672,倉庫・運輸関連業,<=,-0.110461583779101,,,
812,電気・ガス業,>,-0.102720327520449,食料品,<=,0.0974865491874378,機械,<=,-0.54342576952035,医薬品,<=,-0.00553307613749975,陸運業,<=,-0.0848420767131682,鉄鋼,<=,-0.284070168817507
772,電気機器,<=,-0.066091442713085,水産・農林業,>,0.0386148663255224,陸運業,<=,-0.0831217401454228,繊維製品,>,-0.102043520792189,卸売業,>,-0.194977306531367,,,
774,電気機器,>,-0.066091442713085,金属製品,>,-0.0195220098126783,陸運業,<=,-0.0831217401454228,輸送用機器,<=,-0.0942573854550618,倉庫・運輸関連業,<=,0.0120517603274387,,,
2926,非鉄金属,<=,0.181279766040628,パルプ・紙,>,-0.0874662962495571,鉄鋼,>,0.241706692988842,バリュー,>,1.155,,,,,,
2110,食料品,<=,-0.0654268507301499,金属製品,>,0.0571149805626944,非鉄金属,<=,0.25118536078443,証券・商品先物取引業,>,-0.188750913123274,,,,,,
807,電気機器,<=,0.126339586241777,電気・ガス業,<=,-0.102720327520449,パルプ・紙,>,-0.108904381591172,陸運業,>,-0.0881819515438716,ゴム製品,>,0.143550070515618,,,
2973,銀行業,>,0.0997239952073049,電気・ガス業,>,0.0310107790002112,金属製品,<=,0.117205419278633,非鉄金属,>,0.219226019108089,陸運業,>,-0.0778377622204374,倉庫・運輸関連業,>,0.107854068116887
783,電気・ガス業,<=,0.0507615385872763,機械,>,-0.0497295114357586,陸運業,>,-0.0831217401454228,不動産業,>,-0.32471310405886,卸売業,<=,-0.121976421988572,,,
2908,建設業,<=,-0.0966140610191268,その他金融業,>,-0.0433555126933362,その他製品,>,-0.201224324091414,パルプ・紙,<=,-0.0874662962495571,小売業,>,-0.0174924970716875,鉄鋼,<=,0.0855407615505785
2867,情報・通信業,>,-0.00110735024190155,電気機器,>,-0.0483070092057571,パルプ・紙,<=,-0.0719005636704485,精密機器,>,-0.119287875680672,繊維製品,<=,-0.077439610940526,倉庫・運輸関連業,>,0.0309955262470537
805,電気機器,<=,0.126339586241777,電気・ガス業,<=,-0.102720327520449,パルプ・紙,>,-0.108904381591172,陸運業,<=,-0.0881819515438716,輸送用機器,>,0.055386596377159,,,
2898,その他製品,<=,-0.201224324091414,パルプ・紙,<=,-0.0874662962495571,卸売業,>,-0.178169413241035,倉庫・運輸関連業,<=,-0.15520598972252,,,,,,
1392,電気機器,<=,-0.0485671340678104,食料品,>,-0.0478521372064204,機械,<=,0.0394163874326891,非鉄金属,<=,0.220574800451287,不動産業,<=,-0.109641951474967,倉庫・運輸関連業,>,0.0202637552462019
2883,銀行業,<=,0.111345518801454,金属製品,<=,0.0516398368360889,パルプ・紙,>,-0.0719005636704485,陸運業,<=,-0.105212772428008,海運業,>,-0.0476049299874945,,,
800,電気・ガス業,<=,-0.102720327520449,電気・ガス業,<=,-0.167148137869974,その他製品,>,-0.288568874500141,パルプ・紙,<=,-0.108904381591172,マーケット,<=,-4.53,サイズ,<=,2.125
767,電気機器,<=,-0.066091442713085,陸運業,<=,-0.0831217401454228,不動産業,<=,-0.246557888604793,繊維製品,<=,-0.102043520792189,卸売業,>,-0.194977306531367,,,
